ProductID,Category,Brand,CostPrice,SellingPrice,Weight,SupplierID
P747157,Home & Garden,Nike,365.43,600.04,19.94,S15080
P718279,Sports,IKEA,117.74 GBP,193.49,2.29,S5670
P400876,Books,Nike,64.43,88.56,45.57,S12445
P67867,Toys,Adidas,27.25,43.21,18.32,S8460
P543424,Home & Garden,Unknown,375.74,656.45,29.45,S5842
P394733,Electronics,Unknown,342.72,580.23,39.35,S6947
P177360,Electronics,Nike,232.61,368.16,17.18,S6688
P149030,Toys,IKEA,81.39,121.62,16.24,S13560
P671436,Home & Garden,Adidas,190.01,349.64,2.94,S15693
P268448,Electronics,AmazonBasics,309.23,564.83,29.38,S12761
P817939,Clothing,Samsung,151.86,262.9,15.03,S16560
P747343,Home & Garden,Adidas,17.62,32.26,43.93,S7346
P453967,Clothing,Samsung,372.64,731.53,25.52,S7993
P469779,Sports,IKEA,221.24,303.27,26.1,S10576
P902177,Clothing,Samsung,65.23,88.2,39.97,S917
P776640,Electronics,Adidas,436.35,659.52,0.77,S5840
P478355,Sports,Sony,472.19,583.67,5.14,S9682
P31588,Electronics,Adidas,66.71,121.58,N/A,S6993
P711059,Books,IKEA,153.1,190.51,46.63,S16022
P347144,Sports,Samsung,384.09,618.85,49.66,S7645
P490447,Books,Unknown,384.72,766.07,1.9,S6006
P896410,Sports,Nike,321.37,597.5,13.78,S10266
P140697,Clothing,Unknown,227.24,329.03,42.53,S6767
P228161,Sports,Samsung,201.99,339.42,4.63,S3818
P149731,Sports,Samsung,360.07,483.07,27.47,S16677
P391650,Home & Garden,Adidas,268.05,325.49,25.25,S16319
P829390,Sports,Sony,192.36,358.14,19.75,S15536
P962521,Books,Unknown,213.73,380.88,22.89,S10195
P39720,Electronics,IKEA,457.69,732.35,1.03,S7120
P745742,Sports,Nike,371.3,722.93,1.83,S3655
P263313,Toys,IKEA,431.84,768.76,22.78,S6372
P437883,Sports,Samsung,66.14,90.02,13.02,S14812
P287097,Toys,Adidas,38.81,63.02,N/A,S19238
P323679,Sports,Unknown,30.5,47.22,27.12,S11996
P508010,Clothing,Nike,184.38,296.24,41.31,S16604
P71276,Toys,Adidas,137.66,187.17,Unknown,S8553
P61633,Home & Garden,,404.8,660.34,26.61,S10612
P761639,Clothing,Unknown,437.3,534.35,17.64,S17017
P757332,Electronics,Adidas,310.48,578.71,42.81,S17181
P795280,Books,Sony,13.59,16.72,30.37,S8962
P26392,Home & Garden,Samsung,192.76,353.79,22.7,S4529
P13457,Home & Garden,Nike,275.84,362.21,34.64,S12793
P327071,Toys,Samsung,307.48,474.53,-,S13254
P699265,Sports,Samsung,110.32,211.5,20.63,S14231
P433803,Clothing,Adidas,140.74,217.52,18.31,S673
P451052,Toys,Samsung,60.23,87.81,6.58,S17020
P908371,Electronics,AmazonBasics,268.63,451.53,19.1,S19727
P219375,Home & Garden,Samsung,227.33,393.47,35.64,S11921
P298043,Sports,Unknown,473.77,664.17,22.06,S16049
P362061,Sports,Sony,252.82,348.66,3.13,S18400
P271052,Home & Garden,IKEA,273.75,348.0,36.41,S169
P25091,Books,Samsung,389.74,679.55,24.16,S1225
P815260,Clothing,Samsung,59.49,118.92,23.46,S2449
P380196,Sports,Adidas,477.45,852.37,32.45,S10247
P44467,Electronics,Nike,220.77,404.29,2.45,S2410
P699327,Sports,IKEA,291.79,367.47,9.54,S7457
P997091,Toys,Unknown,365.62,515.46,25.13,S9113
P39287,Clothing,Nike,64.83,122.5,39.23,S439
P334865,Sports,Unknown,212.46,339.5,38.48,S3178
P970315,Clothing,Nike,184.13,284.77,9.21,S2559
P29003,Electronics,Samsung,300.31,500.96,11.73,S7605
P567653,Books,Nike,188.27,294.59,,S6372
P905551,Sports,Samsung,440.3,828.58,32.76,S14564
P74130,Electronics,IKEA,310.9,541.98,7.5,S19808
P693959,Books,Adidas,247.96,454.56,14.32,S4669
P582092,Clothing,Adidas,494.55,606.39,47.9,S14460
P936025,Electronics,IKEA,401.19,606.8,20.94,S12777
P171978,Clothing,AmazonBasics,78.68,110.17,39.04,S14417
P586317,Clothing,,145.43,248.74,48.57,S13109
P544365,Home & Garden,AmazonBasics,212.72,321.07,33.68,S9830
P550805,Electronics,Unknown,420.05,643.28,20.61,S17699
P147010,Books,,86.12,148.99,5.82,S1261
P821603,Electronics,Sony,389.22,677.85,34.37,S17191
P721612,Books,Adidas,359.26,438.83,5.59,S13236
P320305,Home & Garden,Unknown,162.4,294.91,10.86,S2014
P776346,Clothing,Adidas,261.56,471.92,28.02,S10753
P448076,Sports,Adidas,205.66,328.21,48.65,S2817
P336391,Sports,Nike,85.43,107.46,26.75,S7129
P67029,Sports,Sony,339.23,525.77,33.66,S1771
P904390,Books,Nike,211.27,307.92,34.96,S4556
P312300,Electronics,Samsung,105.78,166.09,29.49,S6505
P302101,Clothing,Unknown,435.83,601.71,38.18,S13641
P863821,Books,,315.93,597.7,13.41,S13082
P471286,Home & Garden,IKEA,482.0,581.01,37.13,S9962
P446479,Clothing,AmazonBasics,200.03,331.92,45.16,S11322
P179995,Home & Garden,AmazonBasics,213.11,366.66,28.95,S1521
P963568,Clothing,Nike,47.05,76.9,7.04,S19438
P510195,Home & Garden,Samsung,410.13,684.91,3.15,S6332
P685709,Books,AmazonBasics,375.67,725.51,20.13,S7495
P330976,Home & Garden,Sony,401.91,769.75,11.32,S10948
P190816,Clothing,Samsung,48.91,59.31,28.4,S10801
P968839,Toys,Adidas,296.99,401.25,27.84,S3022
P649286,Books,Unknown,88.02,141.36,13.69,S14577
P817085,Sports,Adidas,331.96,549.35,14.95,S794
P703645,Sports,Sony,436.57,567.64,37.62,S18088
P93073,Toys,Adidas,303.89,592.38,46.3,S37
P845626,Sports,Samsung,292.71,492.21,33.14,S6416
P280506,Home & Garden,Nike,47.64,65.29,20.82,S10728
P756239,Sports,IKEA,366.4,710.68,35.24,S2886
P746875,Books,Adidas,330.2,410.18,27.51,S13606
P87084,Books,Sony,239.58,317.85,46.94,S14950
P198631,Home & Garden,Unknown,308.57,556.94,4.75,S7915
P512119,Electronics,Sony,484.61,855.65,23.24,S12869
P618959,Toys,Unknown,219.34,380.94,37.25,S13228
P459313,Electronics,Nike,467.8,645.07,5.27,S18056
P7897,Toys,IKEA,335.9,495.53,28.75,S9119
P13598,Sports,Nike,461.23,566.95,45.02,S3648
P69680,Toys,Nike,304.52,508.06,32.53,S16625
P312407,Electronics,Nike,198.19,281.66,35.06,S5101
P971208,Books,Unknown,157.95,251.53,45.65,S8126
P171235,Books,Adidas,203.82,352.16,11.52,S16024
P802559,Clothing,Unknown,114.49,189.05,26.32,S787
P150188,Sports,AmazonBasics,193.13,308.43,48.55,S12343
P414209,Home & Garden,Samsung,319.88,505.18,45.37,S8459
P160807,Home & Garden,AmazonBasics,213.2,367.97,8.52,S3889
P933852,Home & Garden,Samsung,184.0,337.55,28.22,S17291
P767960,Home & Garden,Sony,467.75,623.33,17.16,S2649
P429068,Toys,Adidas,388.64,726.96,5.11,S10899
P57896,Clothing,Sony,126.93,207.95,19.77,S9448
P276860,Home & Garden,Samsung,450.59,693.88,34.54,S12554
P826449,Books,AmazonBasics,398.5,701.08,13.82,S5063
P151626,Toys,Adidas,442.84,725.38,16.56,S7683
P711658,Clothing,AmazonBasics,256.73,378.74,1.78,S8901
P683461,Home & Garden,Samsung,184.13,241.61,7.42,S4208
P256377,Home & Garden,IKEA,58.7,100.17,5.66,S11424
P541393,Sports,Adidas,264.21,410.24,1.71,S9194
P866695,Toys,Sony,209.87,275.06,34.76,S5783
P579709,Clothing,AmazonBasics,243.49,416.75,10.05,S6603
P229216,Sports,Sony,482.87,961.02,20.14,S19
P285045,Home & Garden,Sony,19.37,30.47,49.79,S11211
P777131,Clothing,Unknown,210.71,381.33,16.4,S14565
P937026,Home & Garden,Sony,262.02,475.89,30.79,S15059
P823154,Electronics,Samsung,175.24,346.03,28.23,S14531
P426895,Toys,Adidas,145.37,214.98,13.59,S6223
P595036,Clothing,IKEA,111.31,178.58,31.98,S3942
P948936,Sports,Samsung,384.31,718.4,41.77,S15728
P128211,Electronics,Samsung,378.35,704.72,29.47,S536
P991464,Clothing,AmazonBasics,160.35,228.13,21.75,S1861
P762234,Electronics,Nike,294.92,554.27,38.09,S5217
P570290,Electronics,AmazonBasics,371.69,593.46,8.59,S14439
P499585,Books,Nike,85.91,160.16,6.78,S206
P29371,Toys,Nike,327.81,431.57,44.28,S9117
P754812,Sports,Unknown,259.91,457.92,20.67,S7617
P209202,Home & Garden,Unknown,342.9,661.51,40.89,S18096
P6077,Sports,Nike,335.88,666.37,1.04,S10354
P470058,Toys,Unknown,185.06,227.46,25.16,S2690
P392947,Clothing,Unknown,285.72,466.41,47.37,S3431
P332776,Clothing,Nike,211.83,291.84,13.52,S14683
P292475,Electronics,Unknown,290.76,378.65,N/A,S5206
P228080,Books,Nike,247.0,301.2,5.97,S14293
P231286,Toys,Unknown,325.51,634.35,0.21,S1209
P206587,Clothing,IKEA,370.52,666.57,37.13,S18782
P282241,Electronics,IKEA,57.82,86.18,27.01,S17900
P327370,Electronics,AmazonBasics,130.93,253.18,9.63,S12587
P650979,Home & Garden,Samsung,256.08,419.01,40.48,S19223
P331277,Toys,Sony,170.04,263.97,41.39,S19310
P3224,Clothing,AmazonBasics,116.34,170.92,17.6,S19062
P204039,Sports,IKEA,367.93,700.93,20.19,S2957
P89620,Clothing,NULL,21.25,37.03,7.55,S940
P287849,Toys,AmazonBasics,93.49,133.27,36.97,S17753
P807311,Sports,Adidas,32.49,61.22,44.35,S6805
P614983,Clothing,Samsung,186.7,270.2,32.66,S10112
P52296,Sports,Samsung,267.74,523.57,49.64,S17844
P693880,Toys,Adidas,89.76,138.8,40.85,S17584
P370125,Home & Garden,IKEA,375.33,636.7,26.05,S11010
P373652,Home & Garden,IKEA,14.26,17.92,13.36,S8521
P341250,Books,Adidas,379.41,508.54,41.91,S14447
P341631,Books,AmazonBasics,42.28,55.14,28.81,S6665
P757364,Sports,Adidas,100.25,187.59,16.13,S19640
P38865,Sports,AmazonBasics,124.24,178.79,16.09,S5519
P940174,Books,Samsung,428.6,841.73,5.38,S3569
P257203,Books,AmazonBasics,210.09,399.54,9.88,S3051
P135328,Electronics,Adidas,263.64,397.88,25.42,S14015
P172754,Books,Sony,220.29,276.09,12.56,S12414
P112413,Clothing,Sony,301.72,555.76,11.6,S8112
P784154,Electronics,Nike,343.08,617.43,34.84,S811
P834311,Sports,Sony,183.14,256.51,14.38,S16168
P168946,Sports,Sony,275.24,432.24,40.15,S11359
P676954,Home & Garden,Adidas,62.12,120.35,15.54,S16160
P927734,Electronics,Nike,444.79,538.56,49.15,S2048
P491789,Home & Garden,Sony,176.62,327.99,24.62,S1564
P284427,Books,AmazonBasics,118.77,195.0,10.13,S18295
P810162,Sports,IKEA,55.83,102.18,5.76,S13291
P958443,Clothing,Samsung,273.21,353.51,22.37,S18621
P460010,Sports,Nike,356.37,647.28,8.36,S17690
P678461,Sports,Unknown,46.76,88.55,30.66,S18673
P383666,Clothing,Unknown,272.35,495.96,36.94,S15629
P445564,Sports,Unknown,358.52,562.86,10.89,S12154
P455389,Sports,Adidas,412.95,622.66,13.03,S4670
P638309,Toys,Nike,373.47,468.94,35.23,S19716
P432109,Books,Unknown,444.05,850.08,24.5,S5815
P757863,Clothing,Nike,238.75,429.12,49.89,S10952
P846877,Clothing,AmazonBasics,116.63,196.47,5.35,S19253
P317003,Sports,Adidas,382.79,653.7,8.4,S13140
P537444,Books,Sony,328.81,542.08,16.12,S13602
P736698,Toys,Unknown,312.69,472.17,19.32,S11790
P886005,Electronics,Unknown,416.71,721.05,27.89,S7378
P375504,Toys,IKEA,271.12,403.01,1.35,S19142
P333055,Toys,Nike,86.1,124.19,33.16,S11298
P308489,Toys,Samsung,268.47,397.54,41.43,S196
P873239,Clothing,Unknown,428.09,785.42,34.87,S16214
P94004,Home & Garden,AmazonBasics,126.7,171.54,21.28,S19820
P142601,Home & Garden,Sony,106.25,186.6,31.03,S17297
P380451,Books,IKEA,107.72,166.38,19.26,S10482
P219661,Home & Garden,Sony,83.24,152.63,22.58,S789
P539025,Toys,Adidas,258.25,474.37,48.68,S9468
P838395,Electronics,Nike,255.77,428.2,40.96,S19492
P313803,Toys,Samsung,318.43,550.52,39.04,S10439
P224837,Electronics,Samsung,34.61,60.09,46.07,S6878
P847499,Books,IKEA,60.67,80.28,7.02,S1430
P96272,Clothing,Unknown,187.3,311.95,39.13,S12659
P457311,Toys,Samsung,379.17,660.05,4.34,S3780
P780335,Toys,IKEA,482.22,709.06,36.68,S5586
P37110,Electronics,Sony,158.57,204.47,25.79,S12978
P845303,Books,IKEA,218.17,283.8,35.72,S8224
P113853,Clothing,IKEA,168.16,312.35,15.07,S14113
P359170,Books,Samsung,35.72,55.62,46.29,S16679
P108462,Clothing,Nike,347.54,440.0,45.64,S18468
P56836,Clothing,Adidas,71.73,113.68,40.89,S4328
P541091,Electronics,Samsung,290.23,436.02,17.65,S19426
P559435,Toys,Samsung,446.83,703.63,37.04,S4804
P591333,Electronics,Adidas,272.36,471.35,20.97,S10416
P669105,Home & Garden,Unknown,56.14,69.64,23.49,S2055
P463321,Clothing,Sony,363.96,584.17,34.28,S3474
P812208,Electronics,Adidas,336.73,590.94,21.91,S18732
P427606,Toys,Samsung,372.74,467.28,38.45,S4706
P746257,Clothing,Samsung,245.76,319.34,49.96,S10269
P106702,Electronics,Samsung,333.98,660.63,5.41,S3262
P70708,Electronics,Nike,368.77,612.39,40.06,S6759
P726457,Clothing,AmazonBasics,461.8,596.28,37.47,S19285
P673530,Electronics,Samsung,36.76,59.24,47.11,S15594
P284101,Toys,Samsung,312.53,487.07,28.06,S17252
P710675,Toys,Sony,242.16,325.79,18.49,S16278
P371746,Sports,Sony,465.75,721.02,2.6,S4999
P816254,Home & Garden,Sony,331.55,568.9,25.39,S233
P884445,Sports,Sony,263.09,441.05,21.58,S12565
P147183,Toys,Nike,230.1,326.19,12.39,S15595
P886257,Home & Garden,AmazonBasics,43.1,57.77,7.76,S10873
P871358,Books,Adidas,410.78,565.19,8.92,S19338
P796772,Clothing,AmazonBasics,97.31,150.94,44.05,S17193
P596036,Toys,Samsung,72.6,131.06,18.81,S13834
P260101,Toys,Nike,450.23,872.14,33.4,S9183
P448319,Books,Nike,169.88,256.52,22.59,S14700
P302063,Books,Samsung,464.79,709.35,31.64,S12254
P395642,Toys,Samsung,350.2,467.67,40.56,S5444
P152091,Books,Sony,440.9,576.39,35.62,S7315
P137092,Clothing,Unknown,63.79,99.92,38.74,S6929
P748083,Books,Nike,348.36,421.95,40.63,S1315
P227753,Books,Nike,304.63,429.08,9.98,S4798
P59528,Electronics,IKEA,388.2,674.37,47.76,S2046
P749401,Books,IKEA,20.84,31.91,46.39,S8776
P976753,Electronics,Nike,94.18,164.64,41.34,S4118
P689065,Home & Garden,Unknown,197.49,329.74,40.7,S17130
P447464,Books,Adidas,463.7,912.27,34.96,S16463
P47678,Sports,AmazonBasics,40.1,78.54,14.11,S11884
P846458,Sports,Samsung,464.06,573.51,20.5,S6026
P727661,Toys,AmazonBasics,486.58,737.57,20.07,S16261
P762687,Toys,Nike,255.99,416.89,44.52,S10910
P686774,Clothing,Adidas,103.17,175.15,21.17,S4578
P862406,Sports,IKEA,364.37,527.91,9.19,S7912
P88798,Electronics,Unknown,189.76,318.69,2.63,S16500
P773929,Sports,Nike,51.17,87.53,48.67,S10355
P865151,Electronics,Samsung,155.49,193.36,47.53,S9498
P339246,Electronics,Sony,29.59,56.03,39.91,S7050
P731390,Electronics,Unknown,176.09,218.36,40.5,S7466
P614873,Home & Garden,Samsung📱💻,189.82,274.26,13.39,S948
P252994,Clothing,Samsung,27.16,40.59,11.64,S18267
P591072,Sports,Adidas,415.1,801.51,31.55,S18521
P64172,Clothing,Adidas,408.67,518.65,25.27,S8270
P914158,Home & Garden,Samsung,123.29,216.16,23.74,S7340
P928221,Sports,Adidas,470.12,697.42,48.52,S17395
P575789,Toys,IKEA,455.79,906.36,36.83,S1601
P111095,Toys,Nike,46.71,86.69,46.43,S18268
P484432,Electronics,IKEA,47.24,77.6,32.41,S5548
P539432,Sports,Samsung,242.32,445.86,19.93,S8929
P112150,Toys,Adidas,183.08,292.26,2.18,S435
P236746,Sports,Adidas,360.64,497.72,8.7,S10117
P955088,Home & Garden,AmazonBasics,192.31,286.33,37.84,S4073
P777034,Toys,Unknown,224.49,274.44,31.38,S1192
P128108,Electronics,Nike,281.52,392.12,25.74,S9786
P421098,Sports,-,238.34,430.07,33.16,S18059
P339871,Electronics,Adidas,90.54,129.54,21.48,S10396
P794089,Clothing,Unknown,305.78,484.68,45.44,S3905
P841992,Toys,Unknown,148.32,191.39,39.55,S5274
P698031,Electronics,Unknown,361.31,694.44,17.22,S17846
P948353,Home & Garden,Sony,291.39,483.87,40.48,S6176
P38169,Clothing,Samsung,316.01,528.02,24.22,S14831
P278891,Toys,Unknown,315.16,448.9,9.75,S1067
P858318,Home & Garden,Adidas,315.33,558.18,30.32,S18481
P252051,Books,IKEA,41.91,57.75,5.78,S8772
P41308,Home & Garden,IKEA,19.84,32.62,-,S719
P579502,Home & Garden,IKEA,319.51,480.26,46.09,S14342
P457076,Sports,IKEA,264.5,399.3,28.86,S6276
P784827,Electronics,Nike,404.66,721.64,27.21,S16573
P530958,Clothing,Adidas,157.68,278.04,19.81,S13065
P192793,Books,Adidas,22.85,41.27,40.72,S17882
P3289,Books,Sony,66.06,90.47,34.63,S11333
P46049,Toys,Nike,328.78,480.4,10.42,S13942
P538775,Clothing,Samsung,479.08,890.5,8.81,S12855
P330820,Electronics,IKEA,372.17,670.25,42.61,S12285
P337120,Toys,AmazonBasics,33.56,58.6,5.14,S14187
P668968,Sports,Nike,19.3,27.93,7.59,S9843
P745430,Home & Garden,AmazonBasics,426.94,772.37,-,S11779
P388805,Sports,Sony,295.1,474.03,13.03,S18316
P829455,Electronics,Nike,153.74,233.34,42.57,S16399
P397303,Clothing,Unknown,114.66,197.75,29.21,S16641
P739733,Home & Garden,Adidas,465.72,761.42,16.43,S4908
P339065,Home & Garden,Nike,457.28,837.86,18.28,S1110
P596247,Clothing,Adidas,58.94,94.56,37.21,S13292
P918453,Toys,Samsung,33.2,64.22,13.09,S2157
P887514,Toys,Sony,86.87,163.94,4.37,S18900
P617785,Clothing,Sony,177.9,249.72,16.51,S7807
P199815,Electronics,Adidas,206.84,384.31,33.86,S8908
P716973,Sports,Sony,262.02,504.95,16.62,S7302
P932775,Toys,AmazonBasics,18.39,27.96,42.13,S5806
P860899,Electronics,Adidas,7.62,14.06,17.88,S4585
P702121,Sports,Unknown,116.34,168.67,10.57,S2490
P446915,Toys,AmazonBasics,496.18,684.9,12.52,S14626
P955022,Sports,IKEA,319.84,390.7,44.31,S13154
P555588,Electronics,Samsung,26.27,44.6,44.9,S12306
P562729,Home & Garden,Nike,363.28,579.64,29.18,S4589
P803116,Toys,Adidas,497.83,870.42,31.93,S7337
P264028,Toys,Unknown,45.37,76.68,N/A,S11482
P41471,Home & Garden,IKEA,113.92,151.86,18.23,S18348
P618904,Clothing,Samsung,280.72,409.81,23.77,S13606
P572148,Electronics,Unknown,387.03,602.58,10.25,S5201
P44752,Sports,AmazonBasics,74.71,132.94,26.37,S2288
P326655,Sports,Sony,483.93,894.33,45.49,S17188
P185643,Toys,Unknown,396.67,600.22,32.52,S5231
P2537,Sports,IKEA,107.98,142.94,38.05,S11509
P146196,Toys,Nike,190.01,282.32,4.32,S19367
P339042,Electronics,IKEA,210.38,267.53,17.53,S1904
P898067,Clothing,Unknown,360.31,705.59,7.57,S16385
P433288,Sports,Adidas,195.06,238.82,23.07,S19472
P404331,Home & Garden,IKEA,16.85,32.42,30.81,S7895
P745409,Books,Adidas,322.41,630.41,6.1,S17770
P715409,Home & Garden,Adidas,439.34,560.54,37.17,S7577
P260056,Electronics,AmazonBasics,386.37,522.26,26.59,S531
P622379,Toys,IKEA,45.56,80.99,37.28,S17692
P60905,Electronics,Unknown,101.32,152.97,43.64,S4363
P816913,Electronics,Samsung,283.92,380.67,40.8,S11391
P48725,Home & Garden,Adidas,365.27,549.67,30.06,S16080
P906543,Books,Sony,259.47,468.55,24.44,S19678
P542889,Sports,AmazonBasics,289.08,538.27,3.47,S5841
P449761,Toys,Nike,123.53,179.87,24.36,S8727
P389822,Home & Garden,Adidas,312.02,618.42,46.41,S13759
P990434,Home & Garden,AmazonBasics,400.28,544.15,NULL,S13840
P171117,Clothing,Nike,137.77,205.98,27.96,S7014
P471094,Electronics,Unknown,74.02,115.33,19.16,S18172
P548506,Electronics,Adidas,331.75,508.06,7.98,S3223
P210080,Sports,Adidas,170.6,209.22,33.99,S19711
P796807,Home & Garden,IKEA,302.08,503.84,41.01,S2927
P490524,Toys,Nike,147.34,178.71,44.37,S2332
P943429,Sports,AmazonBasics,73.2,139.76,7.37,S10842
P695972,Electronics,Unknown,183.95,348.37,31.62,S18770
P86362,Electronics,Samsung,108.34,178.04,16.68,S3121
P737810,Electronics,Adidas,420.87,785.86,47.09,S9359
P957444,Books,Unknown,385.77,708.14,31.19,S9171
P211057,Toys,Unknown,182.97,333.43,1.95,S4449
P126253,Clothing,Unknown,205.56,269.74,2.62,S10915
P630866,Books,Sony,283.83,372.37,44.5,S15580
P188977,Electronics,Unknown,485.68,833.18,31.84,S3354
P90620,Clothing,Nike,272.8,520.98,Unknown,S8322
P371139,Books,Samsung,204.78,355.79,5.44,S17207
P756845,Toys,Adidas,164.64,322.85,19.19,S10728
P404246,Sports,IKEA,236.66,346.86,36.54,S6091
P621776,Books,Unknown,179.51,307.31,19.89,S19576
P404612,Electronics,Sony,346.61,600.13,19.08,S9962
P414583,Books,Adidas,234.01,361.98,37.76,S3027
P147633,Sports,Nike,75.88,98.7,18.54,S13127
P411650,Sports,Sony,486.95,721.77,14.55,S19351
P230940,Sports,Nike,267.14,488.15,21.69,S11710
P899211,Clothing,Nike,363.06,485.65,36.28,S17541
P174396,Toys,Unknown,485.53,734.2,4.25,S656
P705285,Sports,Nike,112.35,174.08,16.89,S17882
P561632,Toys,IKEA,241.5,365.38,40.13,S16114
P333688,Toys,Adidas,89.22,146.91,49.21,S16330
P709257,Home & Garden,AmazonBasics,216.92,366.53,,S3748
P261365,Home & Garden,IKEA,414.48,730.6,1.41,S311
P99642,Clothing,Adidas,462.35,784.52,18.13,S17180
P649156,Home & Garden,Sony,364.51,502.05,20.04,S6524
P603353,Clothing,Adidas,483.26,795.32,10.71,S19854
P134766,Sports,Unknown,99.52,191.56,12.77,S7603
P146154,Home & Garden,Samsung,440.7,531.59,0.56,S5012
P467173,Sports,Unknown,187.93,296.21,27.39,S17427
P878480,Home & Garden,Sony,121.72,203.88,44.84,S1079
P632077,Clothing,Unknown,270.57,499.87,6.87,S15876
P939433,Home & Garden,Samsung,246.73,433.58,30.25,S5093
P450416,Clothing,Adidas,418.84,825.98,31.26,S8460
P425040,Home & Garden,Nike,347.84,586.45,43.36,S13681
P253344,Clothing,Unknown,321.99,585.29,46.85,S9841
P270030,Clothing,Samsung,31.46,59.32,35.42,S9438
P385893,Sports,AmazonBasics,389.01,601.71,33.69,S15828
P424043,Clothing,Adidas,322.65,608.57,36.67,S11789
P965406,Home & Garden,Adidas,406.2,724.32,15.9,S319
P230077,Sports,AmazonBasics,283.72,499.3,12.95,S10699
P148625,Electronics,Nike,289.86,453.74,17.97,S9661
P190624,Sports,IKEA,53.28,78.32,47.19,S17402
P490703,Books,Samsung,60.18,107.19,41.99,S17228
P51971,Toys,IKEA,409.12,652.52,46.98,S15616
P966230,Home & Garden,Unknown,265.4,395.51,4.61,S4863
P591480,Books,Unknown,315.08,388.76,27.11,S879
P627219,Books,IKEA,236.52,334.68,11.99,S15782
P705221,Toys,Sony,67.01,84.18,11.33,S845
P809372,Home & Garden,Adidas,14.71,26.18,41.72,S3554
P164413,Books,Samsung,80.05,130.21,14.94,S3318
P834748,Electronics,Adidas,251.56,467.64,3.35,S354
P83965,Sports,Nike,419.27,710.01,47.77,S6077
P309202,Sports,Nike,73.16,106.46,6.7,S2458
P451411,Electronics,Sony,150.89,270.65,40.54,S780
P178969,Clothing,AmazonBasics,326.83,559.59,5.94,S10238
P749265,Toys,Samsung,309.4,462.77,6.0,S8069
P805124,Toys,Nike,249.94,406.58,19.86,S12202
P566678,Electronics,Sony,10.52,17.73,20.21,S340
P855159,Toys,Unknown,62.81,117.72,30.51,S4940
P202886,Clothing,Samsung,346.44,506.99,45.05,S15586
P487214,Sports,Unknown,311.2,537.61,1.69,S10581
P223004,Electronics,Sony,469.18,685.82,26.6,S9021
P560332,Clothing,IKEA,319.26,418.4,10.97,S2167
P240340,Books,Adidas,413.35,796.03,28.75,S10170
P264983,Toys,Samsung,476.49,739.03,32.01,S18811
P214409,Books,IKEA,334.56,556.57,27.1,S8229
P473742,Toys,Sony,268.65,451.65,49.81,S7312
P96498,Electronics,Unknown,206.46,295.06,N/A,S5007
P836040,Clothing,AmazonBasics,87.87,106.74,3.83,S4407
P344786,Home & Garden,Nike,184.55,316.31,39.18,S10351
P322183,Toys,<b>Unknown</b>,157.99,247.16,2.79,S1877
P112447,Home & Garden,Unknown,213.65,334.42,-,S1491
P208450,Electronics,Nike,120.02,186.12,20.07,S1137
P573820,Books,Samsung,127.22,238.05,45.61,S10621
P458171,Books,Adidas,34.17,42.97,0.65,S1326
P727208,Books,Nike,75.51,125.78,30.87,S7462
P232320,Books,Samsung,72.2,96.79,Unknown,S16151
P631539,Home & Garden,Unknown,289.82,518.41,12.06,S18282
P117875,Electronics,IKEA,286.29,457.18,N/A,S3277
P428390,Home & Garden,Unknown,465.44,779.29,4.0,S11638
P781749,Books,-,327.29,459.16,23.86,S1968
P537346,Books,Unknown,81.69,122.06,33.95,S6899
P996385,Home & Garden,Unknown,95.99,132.36,38.55,S2322
P570381,Electronics,Sony,346.28,489.21,41.41,S16672
P270217,Electronics,Sony,36.68,48.16,3.16,S3799
P655401,Books,Unknown,159.61,245.0,13.89,S7454
P477630,Books,Samsung,80.64,140.85,14.76,S11231
P285815,Sports,Samsung,349.69,442.58,N/A,S6742
P434750,Clothing,IKEA,376.01,626.33,37.08,S2872
P592346,Books,Unknown,329.75,448.82,19.72,S2279
P430540,Electronics,AmazonBasics,133.96,242.51,31.23,S19303
P553166,Toys,-📱💻,209.05,317.25,35.35,S4867
P340189,Books,Samsung,238.77,303.46,27.1,S761
P362637,Books,Samsung,278.7,503.99,6.45,S18558
P110315,Home & Garden,Unknown,422.07,816.77,0.42,S4375
P136553,Sports,Nike,72.86,142.51,4.43,S4053
P221291,Toys,Nike,378.07,542.16,48.27,S17385
P539268,Toys,Samsung,66.52,100.24,7.48,S18632
P243103,Home & Garden,Sony,307.18,450.64,49.93,S216
P720703,Toys,AmazonBasics,131.43,234.85,2.89,S12683
P163207,Home & Garden,Sony,70.91,128.47,19.2,S10495
P510380,Sports,Unknown,360.24,452.94,3.53,S1006
P64353,Electronics,IKEA,341.7,430.91,34.24,S18884
P972991,Toys,Nike,131.39,217.28,NULL,S4833
P589039,Electronics,Unknown,222.31,393.01,20.41,S17916
P149939,Clothing,Sony,280.72,464.16,19.2,S4473
P340054,Sports,AmazonBasics,198.87,366.17,16.78,S2654
P733891,Books,Nike,147.24,182.1,43.19,S3593
P934131,Toys,Samsung,255.17,453.2,22.79,S184
P27732,Books,Unknown,485.38,667.99,31.09,S5436
P634198,Books,Nike,386.62,532.87,15.31,S5206
P344863,Books,Samsung,356.55,627.46,45.74,S12955
P791623,Toys,Sony,182.18,350.4,44.74,S19196
P267071,Electronics,Samsung,364.69,574.53,19.56,S10623
P272373,Books,IKEA,81.11,99.42,32.12,S9201
P922722,Sports,IKEA,282.42,521.42,,S7532
